logE_grb,logE_aft,logr,logT90,theta,logt_dec,logt_jet_break,log_prob,E_iso_grb,E_iso_aft,r_pc,T90,t_dec,t_jet_break_days,snr
53.14723126613503,56.22833484329964,2.4865342057454605,5.18907495068067,1.080839980471679,1.4518219183190468,0.9640802600438729,140.65889383204942,1.4035609157557392e+53,1.6917447729449793e+56,306.57321320063295,154552.11430573298,28.302312265422927,9.20619691689751,1416.588938320494
49.871182648030526,59.58269894388078,4.850257357903472,5.2107075357901635,0.7830950962531005,1.6820309208040793,2.0110049259674114,141.8840110745552,7.433316897004228e+49,3.8255945835714243e+59,70836.54292209014,162445.44411544732,48.08735843638406,102.56635597324389,1428.8401107455518
43.90127519844354,47.492556916164176,8.217249802996776,5.656773230026652,0.37618845200172696,1.9879875871281236,2.0684138335252524,0.0013430696978239023,7.966640108648503e+43,3.108543264041914e+47,164911067.51266703,453704.6496571606,97.27194214110462,117.06143227939967,4.4169912732578225e-13
51.95502454794988,58.17617240377209,4.107998710860867,5.474290185079755,0.6692172642164189,3.7019308969333826,1.359224460673097,141.56712293595635,9.0162209922191e+51,1.500280290105828e+58,12823.267762524163,298050.72671837354,5034.205003140082,22.867803971245092,1425.6712293595635
55.3843769269883,53.4635301573379,5.735378918891238,0.29487909476617835,0.1955462059706316,1.3621780816606166,1.4559795273596439,140.40244021939625,2.4231311855943686e+55,2.9075698536102038e+53,543724.5204318842,1.971873700725562,23.02385712938468,28.57455839741728,1414.0244021939625
58.79413262460118,52.571893490210996,9.156379518465066,1.0535061427599288,1.1751456766630362,2.401453722295922,0.6010371279989816,141.2652046087372,6.224903518950709e+58,3.731586302200361e+52,1433439997.4199748,11.311133879455832,252.03086053995625,3.9905901660967165,1422.652046087372
51.94102989935945,40.95900298048919,8.259849831723328,2.341132550162113,1.180437546349074,0.9563843129177279,1.757662848977709,0.0013433737922043587,8.730314708861238e+51,9.099195172337615e+40,181907175.98870572,219.3474299161551,9.04449478981019,57.23515311499509,0.000454305763975973
53.51510818234054,51.800072123569066,3.9750479669875007,0.8432355513353338,0.7006670353313154,3.3754506813860257,1.564054744953431,141.68551457443598,3.274222452898519e+53,6.310621366808727e+51,9441.651517464314,6.970044507878114,2373.835833905819,36.64837688161169,1426.8551457443598
56.018017836848244,57.2061020505534,2.8419690943819336,5.707374412124013,1.1423409287602806,2.0708675913995385,1.6066992973917769,141.64363167234458,1.0423602391465435e+56,1.6073188965694814e+57,694.9748594613619,509770.1625688888,117.7246997299906,40.429586299943544,1426.4363167234458
48.21689575107648,57.472227219677976,4.318234713942298,5.111850664521612,0.796488486536688,1.7043735296204656,0.43047403375280074,141.1443680406603,1.6477668107801715e+48,2.9663829733493177e+57,20808.209605126303,129375.08988168242,50.62599007121448,2.69447422628446,1421.443680406603
47.32281409993482,48.11950935623975,7.9760904800402646,4.06706710357866,0.9036828797459197,1.5037540357111758,0.389467763013526,0.0013430696981237735,2.1028781086004242e+47,1.3167682802637724e+48,94643431.90528835,11669.899167272104,31.89730827569009,2.451702461093092,4.484471559682279e-10
58.34401841400632,51.93671241198254,8.803996816795053,0.24133793078880605,0.729852720861274,1.1324453461021295,0.33433272643482637,141.67366615032336,2.208098353999058e+58,8.643953301857086e+51,636790853.4684056,1.7431627258319327,13.565798004324925,2.159398157294038,1426.7366615032336
40.65392230523548,59.560200244062074,6.460263391972081,5.378882739840715,0.6363181877977042,0.46709722131679354,0.40032945997862157,139.37006694865673,4.5073606118474615e+40,3.6324550103372863e+59,2885781.1480673994,239266.96448031708,2.9315494294960747,2.5137926957236165,1403.7006694865672
49.480719630016324,57.10698173544183,3.9555112830501638,3.202252394230853,0.6935965832148524,2.6138136467315825,0.44740366451205027,139.33556585064042,3.0249599568347846e+49,1.2793275000134008e+57,9026.331577410725,1593.1343227240643,410.9733369654806,2.801584103505886,1403.355658506404
48.74708672206444,57.79553180871701,4.899604060336912,4.501484721574872,0.46164510158556027,2.8016926011833183,0.20369870583581595,138.6711340321653,5.58581723955124e+48,6.244990883410978e+57,79360.43877837699,31731.070323671574,633.421209457586,1.598448711354977,1396.7113403216529
56.82109006805754,53.915645561742316,7.217582781184827,0.6228108503207137,1.0918982425348396,2.3241283200260576,0.768577952724494,139.68587265814344,6.62353854605119e+56,8.234657903007705e+53,16503755.50616585,4.195762048101967,210.9251273661726,5.869187078360776,1406.8587265814344
