logE_grb,logE_aft,logr,logend_grb,beta,theta,log_prob,E_iso_grb,E_iso_aft,r_mpc,t90,snr
52.364957770907374,55.35172656227901,4.346296217688479,0.3489087167180882,0.7350949530559941,1.4339367046086187,-6.856202286115448,2.317169326553783e+52,2.2476390161074027e+55,22197.098932077126,2.233102803149769,28.162092170562033
50.30720069074224,54.358649851081054,4.178132296545017,0.9417442707957409,0.9553310777486922,0.5020789806318011,-2.325824400303482,2.02861994346912e+50,2.2837567873006768e+54,15070.660848471462,8.744687029713353,9.17025103066473
51.161732615870214,55.092755590134104,3.714796311871244,1.146999232218965,0.7628180956505592,0.14575895445383708,-4.718767011709173,1.4512178643456053e+51,1.2380996195197257e+55,5185.56773963596,14.02811224556223,5.471518497488361
51.96347250143518,52.691210271240415,4.067346797053982,1.2051281064806783,0.9855429999725842,0.06419670213497941,-3.5568623041201732,9.193322628781069e+51,4.911456153023883e+52,11677.417213326478,16.037183794757603,0.0631101655991768
52.32117815753673,53.924995662662646,3.9612832394177118,0.6991955467137939,0.9917139069059403,0.2818555960892647,-2.9761739359284594,2.0949716849365737e+52,8.413867385995516e+53,9147.096049071923,5.002597326961718,7.267437728125238
51.86094759965737,55.14252523731629,4.698999927763627,1.0242786995573414,0.9341893254894671,1.1175507295553517,-4.181861437083093,7.260183534999107e+51,1.388433990967245e+55,50003.44518060439,10.574959177826326,15.360030073313085
51.51530319154879,53.05247139512578,4.128355774484474,0.6114790030151442,0.8279905588309828,0.7768883751961929,-4.184439043026181,3.275692991734163e+51,1.1284216114134732e+53,13438.6540625092,4.087699886899755,0.34335906196282
53.53530783100098,54.441476128811566,4.426110860226224,1.1348342916552694,0.9938154464871952,0.2470444649728532,-3.8495805960569958,3.4301082890319356e+53,2.7636060121678415e+54,26675.395073706706,13.64062568890546,9.568436868031093
51.151459002051055,54.54888702164161,4.327508272299554,1.1600900822972555,0.8937276594304326,0.992986272748752,-1.9880323567502152,1.4172909110710318e+51,3.539052633838172e+54,21257.30835058677,14.457396180742283,8.338998260660267
52.529426289224524,54.752057412303635,4.0467793467362565,1.1694483565293952,0.8442422151901648,0.28260601063842883,-3.4854053625494608,3.383968324769756e+52,5.6501166256090406e+54,11137.285345155458,14.772308084804491,6.860742235119546
50.73844186587478,52.87206044112405,4.358757245547418,1.9709572361993106,0.9857814896063484,0.768877754996628,-4.986902029043275,5.475727986345485e+50,7.4483562608636e+52,22843.215956947395,93.53135718203878,0.15782556380493484
51.20531340802166,50.674666984143116,4.5221430624134715,0.0815300124901237,0.8337957219956449,0.19622123952132953,-5.408652933780751,1.6044027881106393e+51,4.727885868967631e+50,33276.91538530073,1.2065074625976975,0.0007561798218900622
51.92681421747608,58.6398478509375,4.356648559315043,1.2050882018769058,0.6113253455613963,0.462697770683001,-7.769927791169014,8.449173290468426e+51,4.3636293174316195e+58,22732.5711640375,16.03571030593452,14340.558258817071
51.50831784552813,56.337359598970636,4.5432352467244925,1.0546918206138947,0.9720670960624965,0.16151024944656486,-2.5402608547959398,3.223427046081619e+51,2.1745009361500233e+56,34932.94874991121,11.342056871839441,173.11172865366606
51.60317307936331,52.045115059307705,4.954329027238284,1.2402944792505393,0.9913720363650681,0.6924814790960399,-6.253834951104004,4.010265068632738e+51,1.1094687121428018e+52,90017.93109948364,17.389795677028644,0.016085289083236618
51.50842642639766,53.59487086339349,4.441494974312665,1.142429071739778,0.89627073407387,0.34220483510997485,-2.9994642518093677,3.2242330574011176e+51,3.934330715143651e+53,27637.259369477393,13.881265848654683,0.3847171548466546
50.66390472159777,53.6922910770511,4.2399028600123625,0.8493242942927627,0.8456531263859658,0.19334312130681253,-3.237293666760459,4.612163787538615e+50,4.923694257200965e+53,17374.12172940148,7.068451692843282,0.20591016493429615
51.58539868945865,52.080425045166,4.833125557361994,0.23759144863704906,0.8612001028900504,0.3658597943566213,-6.500659684182863,3.8494500571795596e+51,1.2034416700090447e+52,68096.62020001469,1.7281898441404742,0.006616682684875136
51.69330782254655,57.943334932716596,4.593249272668278,1.0234289871383409,0.8587336459146867,0.6437195331267684,-4.914231848457392,4.935234833448336e+51,8.776774347668371e+57,39196.67903330979,10.554289125927593,8794.52429204082
51.65934583261333,51.570241787508856,4.557176584074455,0.9488828189084519,0.9238713132243862,0.3958535598639236,-3.401543838151468,4.564002068877089e+51,3.71742133841327e+51,36072.52840566041,8.88961226480234,0.014271212285173529
52.33187783518035,56.15676571277865,4.159203082658104,1.7585413318166152,0.7995312061602434,0.6950279230354345,-5.227106309702088,2.1472263853554871e+52,1.4347152440762278e+56,14427.898641347587,57.35104449520809,249.95507144466117
52.3748721822823,51.14752913682021,4.086925406065637,0.7827357155421015,0.8880968646608485,1.0014535410348868,-5.079183483165983,2.3706758865815513e+52,1.4045239099372662e+51,12215.898232432723,6.063672201276706,0.20203730626882443
50.87167022354649,55.20607030485702,4.1980311027954365,1.0857759920619297,0.9980885624621065,1.2602149867069214,-2.85766165163344,7.441666850107305e+50,1.6072014104052942e+55,15777.242572682404,12.183610094599011,60.986356447941105
51.52106623637703,55.16441083777659,4.712998891697337,0.7877531478367543,0.890013429063689,0.3961724295007498,-3.0949087143145038,3.31945080261005e+51,1.4601949353798417e+55,51641.505139922025,6.13413243127525,8.73203356573561
51.85370037854354,55.39140691495836,4.321359222390292,0.9424910033378726,0.9442985462727322,0.05754863093176288,-2.7685971529213833,7.14003562273584e+51,2.462673941416966e+55,20958.45296833276,8.759735711444808,2.8182877034459684
51.01523779353712,56.32810901642722,4.394528709243665,1.6136423463614475,0.8040950157819149,0.11957282568215272,-3.4176755537797163,1.0357091034660051e+51,2.1286733176487467e+56,24804.39902935096,41.0811267205322,15.833781671399475
50.86176798764055,52.10173159111745,4.23493818306029,1.476264588366765,0.904808093840516,0.21179816081470576,-2.934159087094936,7.273911078772596e+50,1.2639549385319754e+52,17176.638796031817,29.94088191056335,0.01086830141162442
51.011513871164325,56.836289880864754,4.265430744440741,1.0586543160719835,0.7974361626657919,0.5852860544780629,-3.1392846737381075,1.0268662287754063e+51,6.859459256864551e+56,18425.986321995908,11.446015141170786,994.9063721013507
52.35332807458215,54.02617106360995,3.7989345215135346,1.2727185765027023,0.9892901060173535,0.33160432209943336,-3.522706004710137,2.2559427520943794e+52,1.0621138292594305e+54,6294.112794986487,18.73779902296232,12.6654627179221
50.51627648249009,57.790584013821714,4.453715489309537,0.5801963184896868,0.8816344889147409,0.6356858704814935,-4.847018991430694,3.2830423310307534e+50,6.1742472051502666e+57,28425.9828256375,3.8036129599569515,9627.95750238595
52.364957770907374,55.35172656227901,4.346296217688479,0.3489087167180882,0.7350949530559941,1.4339367046086187,-6.856202286115448,2.317169326553783e+52,2.2476390161074027e+55,22197.098932077126,2.233102803149769,28.162092170562033
50.30720069074224,54.358649851081054,4.178132296545017,0.9417442707957409,0.9553310777486922,0.5020789806318011,-2.325824400303482,2.02861994346912e+50,2.2837567873006768e+54,15070.660848471462,8.744687029713353,9.17025103066473
51.147786361538685,55.254624687774864,3.7659170149189625,1.1387973219187852,0.7660320245647274,0.18656449263442898,-4.12474349377378,1.4053560302905755e+51,1.797317023392357e+55,5833.336301109753,13.765668978698633,11.528819552681945
51.96347250143518,52.691210271240415,4.067346797053982,1.2051281064806783,0.9855429999725842,0.06419670213497941,-3.5568623041201732,9.193322628781069e+51,4.911456153023883e+52,11677.417213326478,16.037183794757603,0.0631101655991768
52.32117815753673,53.924995662662646,3.9612832394177118,0.6991955467137939,0.9917139069059403,0.2818555960892647,-2.9761739359284594,2.0949716849365737e+52,8.413867385995516e+53,9147.096049071923,5.002597326961718,7.267437728125238
51.86094759965737,55.14252523731629,4.698999927763627,1.0242786995573414,0.9341893254894671,1.1175507295553517,-4.181861437083093,7.260183534999107e+51,1.388433990967245e+55,50003.44518060439,10.574959177826326,15.360030073313085
51.59449714278521,55.22840809030543,4.335186084566457,0.7947548356248355,0.841668104890975,0.7176417885993034,-2.356145442235387,3.930946587369887e+51,1.6920301223899764e+55,21636.453942897948,6.233828291507397,30.663103867512657
53.53530783100098,54.441476128811566,4.426110860226224,1.1348342916552694,0.9938154464871952,0.2470444649728532,-3.8495805960569958,3.4301082890319356e+53,2.7636060121678415e+54,26675.395073706706,13.64062568890546,9.568436868031093
51.151459002051055,54.54888702164161,4.327508272299554,1.1600900822972555,0.8937276594304326,0.992986272748752,-1.9880323567502152,1.4172909110710318e+51,3.539052633838172e+54,21257.30835058677,14.457396180742283,8.338998260660267
52.529426289224524,54.752057412303635,4.0467793467362565,1.1694483565293952,0.8442422151901648,0.28260601063842883,-3.4854053625494608,3.383968324769756e+52,5.6501166256090406e+54,11137.285345155458,14.772308084804491,6.860742235119546
50.70519610669192,53.23790743541042,4.305744692978458,1.470675946382202,0.9232801171228588,0.5121723765086025,-3.1550860186231913,5.07219692813512e+50,1.729447709173634e+53,20218.302636943066,29.558061361649614,0.3864329119029538
51.20531340802166,50.674666984143116,4.5221430624134715,0.0815300124901237,0.8337957219956449,0.19622123952132953,-5.408652933780751,1.6044027881106393e+51,4.727885868967631e+50,33276.91538530073,1.2065074625976975,0.0007561798218900622
52.03977730556916,57.91105924148831,4.298561798695877,1.198407308515554,0.654986948266931,0.4289385376564749,-6.3588074077708585,1.0959160959914332e+52,8.148154242455271e+57,19886.65770951849,15.790915462137034,3420.5196158919543
51.46939311238014,56.34589518704741,4.561386140034453,1.0214250826176992,0.980221831063322,0.13629407414043637,-2.581978398913322,2.947088056393679e+51,2.2176611432245753e+56,36423.87442550296,10.505702120397432,173.23848784972535
51.60317307936331,52.045115059307705,4.954329027238284,1.2402944792505393,0.9913720363650681,0.6924814790960399,-6.253834951104004,4.010265068632738e+51,1.1094687121428018e+52,90017.93109948364,17.389795677028644,0.016085289083236618
51.49793734076318,52.292395650164714,4.216188751814547,1.4367551845833026,0.9014633285986297,0.29742008597404007,-3.0297275775513803,3.147294195323455e+51,1.9606300297208266e+52,16450.865506352256,27.337272670511076,0.033827250775068846
50.66390472159777,53.6922910770511,4.2399028600123625,0.8493242942927627,0.8456531263859658,0.19334312130681253,-3.237293666760459,4.612163787538615e+50,4.923694257200965e+53,17374.12172940148,7.068451692843282,0.20591016493429615
51.58532224453294,52.05397578820081,4.837309229535647,0.23291017895334132,0.8613642101379972,0.36290413283366013,-6.546477549458038,3.848772532968443e+51,1.1323372339831777e+52,68755.782572093,1.7096616852617836,0.006255893497368276
52.023661165537206,58.730267341321714,4.69006523509064,0.7358791059233678,0.8853533951272563,0.8990819730134356,-6.97838312096651,1.0559933068448033e+52,5.373624821023388e+58,48985.23942508785,5.443511013332106,55012.2465633752
51.68337133985519,51.367134932842404,4.387311509865202,0.8242438694030334,0.8950007484253166,0.2689835773667632,-3.019266541851011,4.823600592736704e+51,2.3288146948465872e+51,24395.600336303043,6.671813064005556,0.009494400990769043
52.2205859907354,56.07197417356306,4.122238428450624,1.7002920702683388,0.7963826439164032,0.6472378373353004,-4.976727067678106,1.661827688713382e+52,1.1802504469402433e+56,13250.688006929708,50.15244037481927,216.94342249754777
51.80299574019634,52.691555918948836,4.129194330857856,0.898024013390417,0.9299419809687582,1.0998964508780815,-4.266191548377051,6.353247002004783e+51,4.915366654707413e+52,13464.627119768047,7.907223481029092,0.253844410344019
50.87167022354649,55.20607030485702,4.1980311027954365,1.0857759920619297,0.9980885624621065,1.2602149867069214,-2.85766165163344,7.441666850107305e+50,1.6072014104052942e+55,15777.242572682404,12.183610094599011,60.986356447941105
51.48440306033134,55.132457772634474,4.9016363215985574,0.784257288605977,0.914151672997074,0.2356666114136018,-5.135009098848263,3.050724995209203e+51,1.356618617006608e+55,79732.67258597787,6.0849538477413985,3.2682147912566863
51.85370037854354,55.39140691495836,4.321359222390292,0.9424910033378726,0.9442985462727322,0.05754863093176288,-2.7685971529213833,7.14003562273584e+51,2.462673941416966e+55,20958.45296833276,8.759735711444808,2.8182877034459684
51.01523779353712,56.32810901642722,4.394528709243665,1.6136423463614475,0.8040950157819149,0.11957282568215272,-3.4176755537797163,1.0357091034660051e+51,2.1286733176487467e+56,24804.39902935096,41.0811267205322,15.833781671399475
50.86176798764055,52.10173159111745,4.23493818306029,1.476264588366765,0.904808093840516,0.21179816081470576,-2.934159087094936,7.273911078772596e+50,1.2639549385319754e+52,17176.638796031817,29.94088191056335,0.01086830141162442
51.02840491820753,56.989063281004576,4.266671197108144,1.0688260944898895,0.7950932007400385,0.604331371699149,-3.2996898300791764,1.0675910350632252e+51,9.751317137085484e+56,18478.690737874753,11.717260747037098,1437.2351763801764
52.35332807458215,54.02617106360995,3.7989345215135346,1.2727185765027023,0.9892901060173535,0.33160432209943336,-3.522706004710137,2.2559427520943794e+52,1.0621138292594305e+54,6294.112794986487,18.73779902296232,12.6654627179221
50.51627648249009,57.790584013821714,4.453715489309537,0.5801963184896868,0.8816344889147409,0.6356858704814935,-4.847018991430694,3.2830423310307534e+50,6.1742472051502666e+57,28425.9828256375,3.8036129599569515,9627.95750238595
51.20520288264718,53.53653972682805,4.314920390540025,1.162255336824187,0.8590139926108069,0.9035379219730011,-3.2995360519562436,1.6039945290516067e+51,3.4398517577979876e+53,20650.015907203517,14.529656155134125,0.746494629793113
50.67860263986415,54.42440030195209,4.156179196186887,0.979800596545143,0.9367647269208772,0.4653983263855428,-1.4286972094210078,4.770925554295844e+50,2.657053517725043e+54,14327.789626548712,9.545542081037592,9.347718369107552
51.147786361538685,55.254624687774864,3.7659170149189625,1.1387973219187852,0.7660320245647274,0.18656449263442898,-4.12474349377378,1.4053560302905755e+51,1.797317023392357e+55,5833.336301109753,13.765668978698633,11.528819552681945
