,7.943282347242789e+45,9.369516313894489e+45,1.1051833753184634e+46,1.303621502071581e+46,1.5376896346940068e+46,1.8137852197804527e+46,2.1394543796535572e+46,2.523598159639272e+46,2.976715807497553e+46,3.511191734215142e+46,4.1416339992445406e+46,4.885273571519402e+46,5.762435278669923e+46,6.797093316215808e+46,8.017526499665742e+46,9.45709116858659e+46,1.115513286731085e+47,1.3158061719939888e+47,1.5520620891311884e+47,1.8307382802953698e+47,2.159451399792227e+47,2.5471856891047926e+47,3.004538530204669e+47,3.544010088505641e+47,4.180344961851419e+47,4.930935173337901e+47,5.816295522389633e+47,6.860624286177782e+47,8.092464596220105e+47,9.545484566618327e+47,1.1259397496049168e+48,1.328104729406655e+48,1.5665688798101758e+48,1.847849797422287e+48,2.1796353277790982e+48,2.570993686137292e+48,3.032621305919543e+48,3.57713518889828e+48,4.219417747503625e+48,4.9770235643320935e+48,5.87065918622841e+48,6.924749066457863e+48,8.168103123052621e+48,9.634704158738323e+48,1.1364636663857289e+49,1.3405182387914673e+49,1.5812112623428894e+49,1.865121252221091e+49,2.2000079106016816e+49,2.5950242113997214e+49,3.060966565301635e+49,3.6105699024829305e+49,4.2588557380832386e+49,5.023542733608654e+49,5.925530975545687e+49,6.989473207273436e+49,8.244448626934253e+49,9.724757667205098e+49,1.1470859479542014e+50,1.3530477745797965e+50,1.595990504077262e+50,1.8825541395948173e+50,2.2205709115760976e+50,2.6192793448156486e+50,3.0895767617294002e+50,3.644317123147536e+50,4.298662347082272e+50,5.070496707559659e+50,5.980915639681169e+50,7.054802310718689e+50,8.32150771582762e+50,9.815652886455632e+50,1.1578075137048763e+51,1.3656944212455148e+51,1.6109078842068288e+51,1.900149968419069e+51,2.2413261104999097e+51,2.6437611857491122e+51,3.118454371512448e+51,3.6783797718286495e+51,4.3388410198978455e+51,5.1178895502107594e+51,6.036817972365521e+51,7.120742031249032e+51,8.399287059458424e+51,9.907397683779345e+51,1.1686292916256602e+52,1.3784592733987714e+52,1.625964693881472e+52,1.9179102616724927e+52,2.2622753038060321e+52,2.6684718531865824e+52,3.1476018941059213e+52,3.7127607967640083e+52,4.3793952341305345e+52,5.165725363573427e+52,6.093242812135381e+52,7.187298076171203e+52,8.477793389892986e+52,1e+53
7.943282347242789e+49,10.547812980908587,10.54781300730967,10.547813044112523,10.54781309376275,10.547813161204441,10.54781325228809,10.547813380821037,10.54781356135707,10.547813815171784,10.547814164409184,10.547814653807885,10.547815337788569,10.547816292880626,10.547817626734771,10.547819487997465,10.547822078703728,10.547825670187436,10.547830620095672,10.547837389037147,10.547846556320742,10.547858833396509,10.547875074618688,10.54789628562521,10.547923630298378,10.547958438227448,10.548002215679936,10.548056663943182,10.548123708971263,10.548205545336195,10.5483046959187,10.548424087362452,10.548567140714159,10.548737877045097,10.548941038909849,10.549182229810013,10.549468075080007,10.549806408688926,10.550206491397295,10.550679266624563,10.551237661378742,10.551896940759901,10.552675125938691,10.553593487182646,10.554677125505844,10.555955658905274,10.557464031982297,10.559243471104384,10.561342611230142,10.563818825206068,10.566739791873447,10.570185345848289,10.574249659534374,10.579043817008998,10.584698850131014,10.59136931985385,10.599237540627431,10.608518563349694,10.619466053061055,10.63237922203033,10.647611007726796,10.665577719198664,10.686770415513324,10.711768327256376,10.741254687928596,10.776035407949253,10.817061101670808,10.865453069457772,10.92253394498671,10.98986384543935,11.069283012671974,11.162962110862315,11.27346155540869,11.40380149470302,11.55754435756539,11.738892222566086,11.952801670556033,12.205119259541808,12.502741324633769,12.853802470559677,13.26789790834357,13.756345712629514,14.332496167081484,15.012096652148779,15.813722047469117,16.759282411807753,17.874621815689544,19.19022469349864,20.742049020892374,22.572509090143402,24.731634745172606,27.278438761198924,30.282529742906135,33.826014625242905,38.00574277593012,42.93595303480373,48.75139603760776,55.61101716177668,63.702300754220765,73.24639437493806,84.50415310937274
9.154110733752443e+49,10.547853630895226,10.547853652745792,10.547853684733619,10.547853728981528,10.547853788703204,10.547853869756981,10.547853979621415,10.547854135138055,10.54785435368634,10.54785465968122,10.547855081271068,10.54785567287333,10.547856498766821,10.547857652661698,10.547859263913221,10.547861511458787,10.54786463850567,10.54786897050697,10.54787493513312,10.54788308143029,10.547894097607223,10.547908826075817,10.547928275448623,10.547953629873298,10.547986256973946,10.548027716782567,10.548079775295617,10.548144427184889,10.548223932113654,10.5483208678859,10.54843820182121,10.548579380217458,10.548748435231566,10.548950109078486,10.54918999674077,10.54947470989945,10.549812066211368,10.550211309272115,10.550683365680264,10.551241146681162,10.551899903037182,10.552677643141653,10.55359562603735,10.55467894297693,10.555957203529578,10.55746534505767,10.559244587733733,10.561343561228897,10.563819633885295,10.566740480712186,10.570185933068743,10.574250160592692,10.5790442450133,10.584699216196954,10.591369633406782,10.599237809659009,10.608518794635696,10.619466252346193,10.63237939418504,10.647611156880217,10.665577848851404,10.686770528633092,10.711768426359066,10.741254775147025,10.776035485091455,10.817061170269433,10.86545313081199,10.92253400019771,10.989863895440447,11.069283058254136,11.162962152695782,11.273461594061322,11.403801530655828,11.55754439122573,11.738892254278825,11.952801700613024,12.205119288189943,12.502741352081802,12.853802496984033,13.26789793389329,13.756345737430456,14.332496191239931,15.01209667575451,15.813722070598027,16.75928243452412,17.874621838047936,19.190224715545547,20.74204904266759,22.57250911168115,24.731634766502523,27.278438782346797,30.28252976389453,33.82601464609167,38.005742796656754,42.93595305542369,48.75139605813474,55.61101718222276,63.70230077459663,73.2463943952531,84.50415312963523
1.0549510852385544e+50,10.54790048026921,10.547900498583461,10.547900525261943,10.547900563987834,10.547900617157776,10.5479006889883,10.547900786361918,10.547900919088148,10.547901107081435,10.54790137167712,10.547901740487202,10.547902249704617,10.547902964652009,10.547903961988249,10.547905355953011,10.54790730230092,10.547910016218415,10.547913790311329,10.54791901485614,10.547926201042085,10.547936003027303,10.547949237989911,10.547966902971414,10.547990188230566,10.54802048765675,10.548059407883484,10.548108779046895,10.548170671566236,10.548247424234042,10.548341688620896,10.548456493236836,10.548595328760323,10.548762254009329,10.548962021904263,10.54920022548073,10.549483465568636,10.54981954350362,10.550217683835543,10.550688793368408,10.551245764095379,10.551903828826507,10.552680979680424,10.553598461230218,10.554681352037962,10.5559592506496,10.557467084918208,10.559246066853273,10.561344819143178,10.563820704172016,10.566741391874547,10.570186709293566,10.574250822398731,10.579044809804245,10.584699698732356,10.591370046202545,10.599238163327714,10.60851909817557,10.61946651338639,10.632379619193765,10.647611351341256,10.665578017413864,10.686770675238384,10.711768554348557,10.741254887353353,10.776035583915917,10.817061257747614,10.865453208669392,10.92253406989692,10.989863958221118,11.06928311516687,11.16296220463087,11.273461641773096,11.403801574783309,11.557544432310129,11.738892292778385,11.952801736915612,12.205119322623728,12.502741384924327,12.853802528469926,13.26789796422081,13.756345766767096,14.332496219727169,15.012096703511894,15.813722097726654,16.759282461109606,17.87462186416296,19.190224741252003,20.742049068018407,22.57250913672182,24.73163479127233,27.278438806879866,30.282529788220653,33.82601467023696,38.00574282064418,42.93595307927348,48.75139608186474,55.61101720584871,63.70230079813237,73.2463944187108,84.50415315302556
1.2157617759008845e+50,10.547954473163538,10.547954489121741,10.54795451129181,10.547954543786306,10.54795459062975,10.547954654498994,10.547954740929292,10.547954857930756,10.547955018505291,10.547955245583216,10.54795556585128,10.547956010314369,10.54795662563639,10.54795748944686,10.547958694021553,10.54796037783754,10.547962728878643,10.547966005842346,10.547970560469977,10.547976860629264,10.547985517103633,10.547997308907561,10.54801320588741,10.548034387589126,10.548062258094573,10.548098457666356,10.548144873273193,10.548203651625858,10.548277219972803,10.548368320798875,10.548480066020698,10.548616014311442,10.548780272739176,10.54897762218092,10.549213665701677,10.549495000182064,10.549829413340657,10.550226110305095,10.550695975690848,10.551251878693233,10.551909030105453,10.552685401611276,10.553602219317435,10.554684545404179,10.555961964072347,10.557469390728524,10.559248026653657,10.561346485331713,10.563822121276448,10.566742597709208,10.570187735956134,10.574251697125032,10.57904555569892,10.584700335391979,10.591370590246115,10.599238628847754,10.608519497121403,10.619466855889577,10.632379913844302,10.647611605421925,10.665578237099034,10.68677086576258,10.711768720149466,10.741255032193024,10.77603571098357,10.817061369746781,10.865453307891807,10.922534158285153,10.989864037421667,11.069283186575191,11.162962269429524,11.273461700964098,11.403801629215556,11.557544482702635,11.738892339740008,11.952801780961773,12.205119364190583,12.50274142438082,12.853802566128023,13.267898000344202,13.756345801578606,14.332496253415078,15.012096736235339,15.813722129620233,16.759282492287323,17.87462189472158,19.190224771273904,20.742049097573982,22.572509165871487,24.731634820068216,27.27843883536715,30.28252981643869,33.826014698220156,38.00574284842271,42.935953106873875,48.75139610931032,55.61101723315999,63.702300825327356,73.24639444580531,84.50415318003336
1.4010855255980072e+50,10.548016697853924,10.548016712251462,10.548016731448877,10.548016758290409,10.548016797860456,10.548016854437765,10.548016931166371,10.54801703519688,10.548017175797376,10.548017370234234,10.548017644520765,10.548018031949141,10.548018567524847,10.548019311329114,10.548020354812003,10.548021809946784,10.548023843750478,10.548026683413323,10.54803064007608,10.548036136170932,10.548043732376396,10.548054158176932,10.548068340809436,10.54808743077851,10.548112822946992,10.548146173013036,10.548189410569174,10.548244751340787,10.548314713065151,10.548402141279722,10.548510252122172,10.548642698353481,10.548803662393894,10.548997977377741,10.549231275454385,10.549510162495524,10.549842419802966,10.550237235619196,10.550705471539812,10.551259970962263,10.551915918454425,10.552691260541003,10.553607200080183,10.554688778306657,10.555965560879338,10.55747244699241,10.559250623875126,10.561348692908473,10.563823998228234,10.566744194185427,10.570189094541902,10.574252853965547,10.579046541463212,10.584701176096372,10.591371307956303,10.59923924227639,10.608520022136203,10.619467305944955,10.632380300347865,10.6476119380455,10.665578524042546,10.686771113977901,10.711768935530234,10.741255219735638,10.776035874923682,10.817061513675034,10.865453434851949,10.922534270857229,10.989864137792544,11.069283276598336,11.162962350675686,11.27346177476427,11.403801696697393,11.557544544821344,11.738892397304516,11.952801834656938,12.205119414596034,12.502741471986948,12.853802611349563,13.267898043531796,13.756345843028623,14.332496293378014,15.012096774922957,15.81372216721169,16.759282528934364,17.874621930552998,19.190224806399296,20.742049132086954,22.57250919985231,24.731634853586026,27.2784388684818,30.28252984920219,33.8260147306779,38.00574288061441,42.93595313883434,48.7513961410701,55.61101726474589,63.70230085676286,73.24639447711097,84.50415321122713
1.6146589644057984e+50,10.54808840955316,10.548088422083561,10.54808843937805,10.548088462465058,10.548088495014019,10.548088543192597,10.548088611401353,10.54808870362966,10.548088828885735,10.54808899785303,10.548089233374274,10.548089564840936,10.54809003312463,10.548090678526327,10.548091577853071,10.548092838189799,10.548094596217101,10.548097052729211,10.548100482267191,10.548105259330109,10.548111890879271,10.54812104850392,10.548133603061652,10.548150657674604,10.548173576545498,10.548204008462793,10.54824390511919,10.548295535802858,10.548361501728591,10.548444755469006,10.548548632940184,10.548676906111774,10.548833863291721,10.549024420887493,10.54925426741402,10.549530038722784,10.549859523628445,10.55025190094325,10.550718011529346,10.551270671597893,10.551925035778176,10.552699020460643,10.553613799774755,10.554694388518662,10.555970328601859,10.557476498236763,10.559254066333024,10.561351618409658,10.56382648495014,10.566746308605085,10.570190893139406,10.574254384698248,10.579047845033951,10.584702287039976,10.59137225556761,10.599240051401242,10.608520713844616,10.619467898103405,10.632380808105399,10.647612374246451,10.665578899576778,10.686771438077939,10.711769216023313,10.741255463257453,10.776036087099634,10.817061699273928,10.8654535979163,10.922534414813734,10.98986426554574,11.069283390610002,11.16296245303215,11.273461867233475,11.403801780777265,11.5575446217808,11.738892468218246,11.952801900434887,12.20511947600843,12.502741529685531,12.853802665885627,13.267898095371521,13.75634589256613,14.33249634094649,15.012096820804134,15.81372221164394,16.75928257211962,17.874621972662613,19.19022484757908,20.742049172461343,22.57250923952793,24.73163489265463,27.278438907022668,30.28252988728413,33.82601476836082,38.00574291795064,42.935953175869656,48.75139617784457,55.61101730129459,63.702300893116494,73.24639451329632,84.50415324726761
1.8607883128499225e+50,10.54817105403037,10.548171065071617,10.548171080223947,10.548171101001476,10.548171128843146,10.548171168380335,10.548171226895889,10.548171309064912,10.548171420005113,10.548171570743667,10.548171773980707,10.54817205921588,10.548172460048251,10.548173025484829,10.54817380352352,10.548174890997146,10.548176413057284,10.548178537119707,10.548181504272305,10.548185645926464,10.548191413048677,10.548199413834846,10.548210452279143,10.548225567498474,10.54824607125749,10.54827358042073,10.54831004311883,10.548357759136405,10.548419396500936,10.548498008385309,10.548597056977995,10.548720453147101,10.548872621247222,10.549058596569173,10.5492841593883,10.549556006082922,10.549881956033175,10.550271193555464,10.550734546429197,10.551284805614404,10.551937093736882,10.55270929250289,10.553622541452489,10.554701822601613,10.555976647812205,10.557481868376891,10.559258629468152,10.561355495907709,10.563829780275679,10.566749109823993,10.570193275127004,10.574256411063715,10.579049569784127,10.584703756009732,10.591373507644661,10.59924111957196,10.608521626085189,10.619468678138121,10.632381476051211,10.647612947160432,10.665579391920886,10.686771862113416,10.711769582145264,10.741255780278635,10.776036362491146,10.817061939369284,10.865453808084467,10.922534599605857,10.989864428819521,11.069283535635146,11.162962582579762,11.273461983651842,11.403801886056105,11.557544717605731,11.738892556016967,11.952801981416345,12.205119551196043,12.502741599945402,12.853802731950479,13.267898157861065,13.756345952004388,14.332496397776541,15.012096875400704,15.813722264324133,16.759282623152068,17.874622022275275,19.190224895965848,20.742049219787635,22.572509285935386,24.731634938265007,27.27843895194105,30.282529931601573,33.82601481215649,38.005742961293514,42.93595321881998,48.75139622045501,55.611017343611145,63.70230093517935,73.24639455514054,84.50415328892369
2.144436207006193e+50,10.5482662979437,10.548266307611286,10.548266320831702,10.548266339196719,10.548266364095284,10.548266397752823,10.54826644585045,10.548266516768996,10.548266615697761,10.548266749163654,10.548266930465063,10.548267175261275,10.548267520564462,10.54826800557217,10.548268687692515,10.54826962619511,10.548270941100451,10.54827277903717,10.548275345332037,10.548278929414959,10.548283930809871,10.548290892562074,10.54830054425582,10.548313847838198,10.548332042582041,10.548356687650653,10.548389698490368,10.548433375984654,10.548490429154297,10.548563993973639,10.548657653448107,10.548775467030135,10.54892201977783,10.549102501896616,10.549322826811862,10.549589791709224,10.549911280648484,10.550296508695176,10.550756306488305,10.551303447506703,10.551953023836196,10.552722879618376,10.553634114275363,10.554711670159135,10.555985021748402,10.557488986199253,10.559264678180288,10.56136063566472,10.563834147852749,10.566752821791086,10.570196430687025,10.574259094549918,10.5790518528338,10.58470569944178,10.591375163072739,10.599242530785117,10.608522830226367,10.619469706708147,10.632382355762935,10.647613700664685,10.665580038423014,10.68677241789666,10.711770061014862,10.741256193938575,10.776036720863708,10.817062250866028,10.865454079836027,10.922534837656762,10.989864638293387,11.06928372087471,11.162962747265617,11.273462130903079,11.403802018515641,11.557544837512651,11.738892665267862,11.952802081617333,12.205119643706894,12.502741685916982,12.85380281235656,13.267898233525347,13.756346023623498,14.332496465939608,15.01209694060604,15.81372232699348,16.759282683642713,17.874622080890394,19.190224952963252,20.7420492753872,22.57250934032525,24.731634991606757,27.278439004374007,30.282529983246288,33.8260148631176,38.0057430116621,42.93595326867543,48.75139626986658,55.61101739263929,63.70230098387677,73.24639460355311,84.50415333709132
2.4713217587206125e+50,10.548376061893045,10.54837607018364,10.548376081931742,10.548376097799819,10.548376120010571,10.548376149805142,10.548376190492375,10.54837624914068,10.548376335068953,10.548376454023105,10.548376614567383,10.548376832476876,10.54837712770913,10.548377545529997,10.54837813264012,10.54837895502711,10.548380087886162,10.54838167743455,10.548383896703852,10.548386997191994,10.548391326633539,10.548397366025842,10.54840576910646,10.548417410993647,10.548433442025887,10.548455339486216,10.548484955722685,10.548524558873442,10.548576865366394,10.548645065204362,10.54873284342009,10.548844404089465,10.548984506671195,10.549158526881858,10.549372554148432,10.549633534415907,10.54994946213953,10.55032962113144,10.550784872451818,10.551327989036286,10.551974040222303,10.552740833435426,10.553649424122092,10.554724708300114,10.555996115007467,10.557498418796577,10.559272695570515,10.561367448747594,10.563839937166723,10.566757741468303,10.57020061205903,10.5742626493627,10.579054876071776,10.584708271782675,10.591377353006198,10.59924439643179,10.608524420894156,10.61947106422017,10.632383515588584,10.647614692881746,10.665580888535256,10.686773147528177,10.711770688499435,10.741256734819759,10.776037188319053,10.817062656066879,10.865454432252637,10.922535145317026,10.989864908002186,11.069283958399916,11.162962957495747,11.273462317980972,11.403802185951786,11.557544988281261,11.73889280188834,11.952802206223351,12.20511975810501,12.502741791636357,12.853802910691197,13.267898325569968,13.75634611030407,14.332496548039321,15.012097018787456,15.813722401817387,16.75928275558423,17.874622150352646,19.190225020289002,20.742049340868665,22.57250940421233,24.731635054113926,27.27843906568601,30.282530043522783,33.82601492249702,38.005743070264764,42.93595332660605,48.75139632721638,55.61101744948776,63.702301040293136,73.24639465959758,84.50415339281618
