logE_grb,logE_aft,logr,logend_grb,beta,theta,log_prob,E_grb,E_aft,r,end_grb,snr
50.4367790883809,54.45346817448907,6.649268153389747,1.2657922072647885,0.9935669785167063,0.31317214061620646,-0.8967347115539982,2.7338777369842797e+50,2.840979987650844e+54,4459315.020328841,18.4413286341425,12.900041892744445
49.64409169232462,54.53225310252348,6.175650663487619,1.732447918299236,0.9505264883792591,0.21555941889204955,-0.9010299927247754,4.4064788740135375e+49,3.406066340431679e+54,1498479.008479495,54.00673446290629,13.023131137119826
50.075663704774364,54.23071895302214,6.400203449477379,1.2602712321188998,0.9632717925194861,0.3591255072782513,-0.9032636575475446,1.190319928767501e+50,1.701057339101513e+54,2513063.4248240604,18.20837680502674,9.359289774560843
50.075663704774364,54.23071895302214,6.400203449477379,1.2602712321188998,0.9632717925194861,0.3591255072782513,-0.9032636575475446,1.190319928767501e+50,1.701057339101513e+54,2513063.4248240604,18.20837680502674,9.359289774560843
50.075663704774364,54.23071895302214,6.400203449477379,1.2602712321188998,0.9632717925194861,0.3591255072782513,-0.9032636575475446,1.190319928767501e+50,1.701057339101513e+54,2513063.4248240604,18.20837680502674,9.359289774560843
51.00373476593935,54.900075812010165,6.73505127701614,1.6512384008220509,0.9778665037581269,0.3381866728609473,-0.9038045695842498,1.0086366993021088e+51,7.944669076273408e+54,5433144.766790092,44.79591385700455,20.690232983321334
51.00373476593935,54.900075812010165,6.73505127701614,1.6512384008220509,0.9778665037581269,0.3381866728609473,-0.9038045695842498,1.0086366993021088e+51,7.944669076273408e+54,5433144.766790092,44.79591385700455,20.690232983321334
49.285656911429676,54.11158281328519,6.2871674311644625,1.5377700111606485,0.9436824750662934,0.4977372430479173,-0.9043905381211158,1.9304426828513415e+49,1.292953223616742e+54,1937168.6459854818,34.49610103428412,8.719007895555082
49.285656911429676,54.11158281328519,6.2871674311644625,1.5377700111606485,0.9436824750662934,0.4977372430479173,-0.9043905381211158,1.9304426828513415e+49,1.292953223616742e+54,1937168.6459854818,34.49610103428412,8.719007895555082
49.97634066658084,54.48527136864409,6.270033811853705,1.8388097106639045,0.911974741741516,0.24346811148093173,-0.9051333116492749,9.469796940328195e+49,3.0568305753246283e+54,1862232.1144865032,68.99374364173472,6.276612533961996
49.54799131853605,54.94498768223757,6.786971143196429,1.7858252031982234,0.955988751673694,0.503569624849653,-0.9069724791934524,3.531761097982457e+49,8.810238844409027e+54,6123097.053042449,61.06961796817603,17.91584600198531
50.03000312317032,54.15897989904814,6.353630724626055,1.2562893145940177,0.9607216689823476,0.3581611686753313,-0.9078039059608551,1.0715270109521873e+50,1.4420486059832281e+54,2257515.415706606,18.04219260005359,8.566477464291596
50.03000312317032,54.15897989904814,6.353630724626055,1.2562893145940177,0.9607216689823476,0.3581611686753313,-0.9078039059608551,1.0715270109521873e+50,1.4420486059832281e+54,2257515.415706606,18.04219260005359,8.566477464291596
50.03000312317032,54.15897989904814,6.353630724626055,1.2562893145940177,0.9607216689823476,0.3581611686753313,-0.9078039059608551,1.0715270109521873e+50,1.4420486059832281e+54,2257515.415706606,18.04219260005359,8.566477464291596
50.06167939641124,53.987670066641506,6.241163068030555,1.8091731343780688,0.9421742835554728,0.5713444281372924,-0.9113037526451995,1.1526020731846026e+50,9.720085087044226e+53,1742461.0063798048,64.44261190636716,6.516715722725878
50.06167939641124,53.987670066641506,6.241163068030555,1.8091731343780688,0.9421742835554728,0.5713444281372924,-0.9113037526451995,1.1526020731846026e+50,9.720085087044226e+53,1742461.0063798048,64.44261190636716,6.516715722725878
50.06167939641124,53.987670066641506,6.241163068030555,1.8091731343780688,0.9421742835554728,0.5713444281372924,-0.9113037526451995,1.1526020731846026e+50,9.720085087044226e+53,1742461.0063798048,64.44261190636716,6.516715722725878
50.06167939641124,53.987670066641506,6.241163068030555,1.8091731343780688,0.9421742835554728,0.5713444281372924,-0.9113037526451995,1.1526020731846026e+50,9.720085087044226e+53,1742461.0063798048,64.44261190636716,6.516715722725878
50.23498049740709,55.14674028969083,6.687794028499197,1.6740368288168184,0.9537590111029581,0.2783333207947176,-0.913716119316758,1.7178312438433888e+50,1.4019750656115494e+55,4872973.262951546,47.21030746077333,24.495849893339372
50.23498049740709,55.14674028969083,6.687794028499197,1.6740368288168184,0.9537590111029581,0.2783333207947176,-0.913716119316758,1.7178312438433888e+50,1.4019750656115494e+55,4872973.262951546,47.21030746077333,24.495849893339372
50.23498049740709,55.14674028969083,6.687794028499197,1.6740368288168184,0.9537590111029581,0.2783333207947176,-0.913716119316758,1.7178312438433888e+50,1.4019750656115494e+55,4872973.262951546,47.21030746077333,24.495849893339372
