,1e+45,4.641588833612753e+46,2.1544346900318954e+48,1e+50,4.6415888336127535e+51,2.1544346900318953e+53,1e+55,4.64158883361283e+56,2.1544346900318956e+58,1e+60
1000000.0,424.0330369202652,424.0330368065894,424.0339967108912,425.58236380858636,559.2304313469526,6795.3022610899425,296249.3971872077,13731518.403674003,637341464.3759062,29582751081.92159
2154434.6900318824,196.81870092520194,196.8187008724383,196.81914642054716,197.5378347636467,259.57177255564744,3154.0999096098767,137506.78939486615,6373606.249104167,295827702.42456245,13731096708.939367
4641588.833612782,91.35514844605893,91.35514842156823,91.35535522668091,91.68894080549876,120.48254410153676,1464.0034920544258,63824.99782011539,2958365.9595686486,137311056.02471712,6373410515.747005
10000000.0,42.40330369202652,42.40330368065894,42.40339967108912,42.55823638085864,55.923043134695256,679.5302261089944,29624.939718720776,1373151.8403674003,63734146.43759063,2958275108.1921587
21544346.900318824,19.681870092520192,19.681870087243833,19.681914642054714,19.75378347636467,25.957177255564744,315.40999096098767,13750.678939486612,637360.6249104167,29582770.242456246,1373109670.8939366
46415888.33612773,9.135514844605911,9.135514842156839,9.135535522668109,9.168894080549894,12.0482544101537,146.40034920544286,6382.499782011551,295836.5959568654,13731105.60247174,637341051.5747019
100000000.0,4.240330369202652,4.240330368065894,4.240339967108912,4.2558236380858645,5.592304313469526,67.95302261089944,2962.493971872077,137315.18403674004,6373414.6437590625,295827510.8192159
215443469.00318778,1.9681870092520237,1.9681870087243873,1.968191464205476,1.9753783476364715,2.5957177255564803,31.540999096098833,1375.067893948664,63736.06249104179,2958277.024245632,137310967.08939397
464158883.3612773,0.9135514844605912,0.913551484215684,0.9135535522668109,0.9168894080549894,1.20482544101537,14.640034920544288,638.249978201155,29583.659595686542,1373110.5602471742,63734105.15747018
1000000000.0,0.42403303692026517,0.42403303680658944,0.4240339967108912,0.4255823638085864,0.5592304313469526,6.795302261089943,296.2493971872077,13731.518403674005,637341.4643759062,29582751.08192159
